고유 번호,자격구분명,계열명,종목명,상세분야,언어,급수
2274,일학습병행자격,L3,프레스금형제작,,,
2275,일학습병행자격,L3,항공기부품제작,,,
2276,일학습병행자격,L3,항공기전자장치정비,,,
2277,일학습병행자격,L2,기계가공초급,밀링,,
2278,일학습병행자격,L2,기계가공초급,선반,,
2279,일학습병행자격,L2,기계가공초급,연삭,,
2280,일학습병행자격,L2,냉동공조설치운영,,,
2281,일학습병행자격,L2,선박의장,,,
2282,일학습병행자격,L2,자동차정비,,,
2283,일학습병행자격,L2,자동차보수도장,,,
2284,일학습병행자격,L3,환경디자인,,,
2285,일학습병행자격,L5,환경디자인,,,
2286,일학습병행자격,L3,디지털디자인,,,
2287,일학습병행자격,L5,디지털디자인,,,
2288,일학습병행자격,L3,텍스타일디자인,,,
2289,일학습병행자격,L3,서비스·경험디자인,,,
2290,일학습병행자격,L5,서비스·경험디자인,,,
2291,일학습병행자격,L3,실내디자인,,,
2292,일학습병행자격,L5,실내디자인,,,
2293,일학습병행자격,L5,게임그래픽,,,
2294,일학습병행자격,L5,방송제작,,,
2295,일학습병행자격,L5,광고제작,,,
2296,일학습병행자격,L3,애니메이션제작,,,
2297,일학습병행자격,L5,게임프로그래밍,,,
2298,일학습병행자격,L3,캐릭터제작,,,
2299,일학습병행자격,L3,만화제작,,,
2300,일학습병행자격,L4,스마트앱디자인설계,,,
2301,일학습병행자격,L3,영업,,,
2302,일학습병행자격,L5,영업,,,
2303,일학습병행자격,L3,주택관리,,,
2304,일학습병행자격,L5,상업용건물관리,,,
2305,일학습병행자격,L5,부동산자산관리,,,
2306,일학습병행자격,L3,매장판매,,,
2307,일학습병행자격,L5,매장판매,,,
2308,일학습병행자격,L3,e-비지니스,,,
2309,일학습병행자격,L5,e-비지니스,,,
2310,일학습병행자격,L3,보안경비,,,
2311,일학습병행자격,L3,기계경비,,,
2312,일학습병행자격,L3,신변보호,,,
2313,일학습병행자격,L3,헤어디자인,,,
2314,일학습병행자격,L5,뷰티디자인전문,,,
2315,일학습병행자격,L3,메이크업디자인,,,
2316,일학습병행자격,L3,웨딩플래너,,,
2317,일학습병행자격,L4,카지노기획개발,,,
2318,일학습병행자격,L3,카지노딜러,,,
2319,일학습병행자격,L4,크루즈운영관리,,,
2320,일학습병행자격,L3,유원시설운영관리,,,
2321,국가기술자격,기능사,공간정보융합기능사,,,
2322,국가기술자격,기사,제빵산업기사,,,
2323,국가기술자격,기능사,항공전기·전자정비기능사,,,
2324,국가기술자격,기능사,목재가공기능사,,,
2325,국가기술자격,기능사,펄프종이제조기능사,,,
2326,일학습병행자격,L5,마케팅통계분석,,,
2327,일학습병행자격,L5,기업교육,,,
2328,일학습병행자격,L4,의료기관행정관리,,,
2329,일학습병행자격,L5,e-비지니스,,,
2330,일학습병행자격,L5,여행상품기획,,,
2331,일학습병행자격,L3,컨벤션기획,,,
2332,일학습병행자격,L2,일식조리,,,
2333,일학습병행자격,L5,건축설비,,,
2334,일학습병행자격,L2,건축설비시공,,,
2335,일학습병행자격,L2,단열시공,,,
2336,일학습병행자격,L2,미장·방수·타일시공,,,
2337,일학습병행자격,L5,도시계획,,,
2338,일학습병행자격,L3,프레스금형설계,,,
2339,일학습병행자격,L5,프레스금형설계,,,
2340,일학습병행자격,L2,금속도장,,,
2341,일학습병행자격,L4,금속도장,,,
2342,일학습병행자격,L3,단조압출인발,압출인발,,
2343,일학습병행자격,L2,비철금속건식제련,,,
2344,일학습병행자격,L4,비철금속건식제련,,,
2345,일학습병행자격,L2,비철금속습식제련,,,
2346,일학습병행자격,L4,비철금속습식제련,,,
2347,일학습병행자격,L4,수동용접,CO2용접,,
2348,일학습병행자격,L2,수동용접,가스메탈아크용접,,
2349,일학습병행자격,L5,나전칠기,,,
2350,일학습병행자격,L5,목공예,,,
2351,일학습병행자격,L5,보석감정,,,
2352,일학습병행자격,L5,주얼리디자이너·머천다이저,주얼리마케팅,,
2353,일학습병행자격,L4,금속공예,,,
2354,일학습병행자격,L4,단위화훼장식지도,,,
2355,일학습병행자격,L4,프리프레스,,,
2356,일학습병행자격,L3,귀금속가공,,,
2357,일학습병행자격,L3,나전칠기,,,
2358,일학습병행자격,L3,보석감정,,,
2359,일학습병행자격,L3,석공예,,,
2360,일학습병행자격,L3,섬유공예,,,
2361,일학습병행자격,L3,주얼리디자이너·머천다이저,보석디자인,,
2362,일학습병행자격,L3,출판콘텐츠연출,,,
2363,일학습병행자격,L3,칠공예,,,
2364,일학습병행자격,L3,편집디자이너,,,
2365,일학습병행자격,L3,프리프레스,,,
2366,일학습병행자격,L2,가구제작,,,
2367,일학습병행자격,L2,단위화훼장식지도,,,
2368,일학습병행자격,L2,평판인쇄,,,
2369,일학습병행자격,L5,광물·석유자원개발,,,
2370,일학습병행자격,L3,석유화학제품제조,합성고무,,
2371,일학습병행자격,L3,정밀화학제품제조,농약,,
2372,일학습병행자격,L3,정밀화학제품제조,첨가제,,
2373,일학습병행자격,L3,플라스틱제품제조,컴파운딩,,
2374,일학습병행자격,L5,원사생산관리,방사,,
2375,일학습병행자격,L4,패션디자인,,,
2376,일학습병행자격,L3,원단생산관리,제직,,
2377,일학습병행자격,L2,신발제조,,,
2378,일학습병행자격,L5,로봇제어기하드웨어개발,,,
2379,일학습병행자격,L5,전자기기소프트웨어개발,응용,,
2380,일학습병행자격,L4,전자기기서비스,,,
2381,일학습병행자격,L3,반도체장비조립,,,
2382,일학습병행자격,L3,전자기기제작,,,
2383,일학습병행자격,L2,전자기기생산,,,
2384,일학습병행자격,L4,강관제조,,,
2385,일학습병행자격,L4,금속도장,,,
2386,일학습병행자격,L4,금속재료설계,,,
2387,일학습병행자격,L4,도금,,,
2388,일학습병행자격,L4,비철금속제련,,,
2389,일학습병행자격,L4,수동용접,CO2,,
2390,일학습병행자격,L4,압연,열간압연,,
2391,일학습병행자격,L4,열처리,,,
2392,일학습병행자격,L4,자동용접,서브머지드아크,,
2393,일학습병행자격,L4,제강,,,
2394,일학습병행자격,L4,제선,,,
2395,일학습병행자격,L4,주조,,,
2396,일학습병행자격,L4,탄소제품제조,,,
2397,일학습병행자격,L4,판금제관,,,
2398,일학습병행자격,L3,판금제관,,,
2399,일학습병행자격,L2,단조압출인발,압출인발,,
2400,일학습병행자격,L2,도금,,,
2401,일학습병행자격,L2,선재가공,,,
2402,일학습병행자격,L2,열처리,,,
2403,일학습병행자격,L2,유리재료제조,,,
2404,일학습병행자격,L2,자동용접,서브머지드아크,,
2405,일학습병행자격,L2,제강,,,
2406,일학습병행자격,L2,제선,,,
2407,일학습병행자격,L4,디스플레이개발,,,
2408,일학습병행자격,L3,디스플레이생산,,,
2409,일학습병행자격,L4,디스플레이생산,,,
2410,일학습병행자격,L5,로봇기구개발,,,
2411,일학습병행자격,L5,로봇소프트웨어개발,,,
2412,일학습병행자격,L5,로봇제어기하드웨어개발,,,
2413,일학습병행자격,L3,SW개발,,,
2414,일학습병행자격,L5,임베디드SW개발,,,
2415,일학습병행자격,L5,IT시스템운영,,,
2416,일학습병행자격,L5,SW테스트,,,
2417,일학습병행자격,L5,정보통신설계,,,
2418,일학습병행자격,L3,정보통신설비시공,,,
2419,일학습병행자격,L2,정보통신선로시공,,,
2420,일학습병행자격,L4,금속도장,,,
2421,일학습병행자격,L3,컨벤션기획,,,
2422,일학습병행자격,L5,컨벤션기획,,,
2423,일학습병행자격,L3,여행안내,,,
2424,일학습병행자격,L4,여행상품상담,,,
2425,일학습병행자격,L5,여행상품기획,,,
2426,일학습병행자격,L3,항공객실서비스,,,
2427,일학습병행자격,L3,호텔객실서비스,,,
2428,일학습병행자격,L3,호텔식음료서비스,,,
2429,일학습병행자격,L5,호텔관리,,,
2430,일학습병행자격,L4,피트니스건강관리,,,
2431,일학습병행자격,L5,헬스케어운동지도,,,
2432,일학습병행자격,L3,건강운동체형관리,,,
2433,일학습병행자격,L4,스포츠클럽관리,,,
2434,일학습병행자격,L2,한식조리,,,
2435,일학습병행자격,L4,한식조리,,,
2436,일학습병행자격,L2,양식조리,,,
2437,일학습병행자격,L4,양식조리,,,
2438,일학습병행자격,L2,중식조리,,,
2439,일학습병행자격,L4,중식조리,,,
2440,일학습병행자격,L2,일식조리,,,
2441,일학습병행자격,L4,일식조리,,,
2442,일학습병행자격,L3,식음료서비스,,,
2443,일학습병행자격,L3,소믈리에,,,
2444,일학습병행자격,L3,바리스타,,,
2445,일학습병행자격,L5,건설관리,,,
2446,일학습병행자격,L3,토목·건축관리,,,
2447,일학습병행자격,L2,토공·포장,,,
2448,일학습병행자격,L3,토목설계,,,
2449,일학습병행자격,L5,토목설계,,,
2450,일학습병행자격,L3,상하수도시공,,,
2451,일학습병행자격,L2,궤도시공,,,
2452,일학습병행자격,L3,철강재시공,,,
2453,일학습병행자격,L2,수중구조물시공및준설,,,
2454,일학습병행자격,L5,토목시공관리,,,
2455,일학습병행자격,L2,측량·지리정보개발,,,
2456,일학습병행자격,L4,수동용접,가스메탈아크용접,,
2457,일학습병행자격,L2,수동용접,가스텅스텐아크용접,,
2458,일학습병행자격,L4,수동용접,가스텅스텐아크용접,,
2459,일학습병행자격,L2,자동용접,로봇용접,,
2460,일학습병행자격,L4,자동용접,로봇용접,,
2461,일학습병행자격,L3,의약품제조,,,
2462,일학습병행자격,L5,의약품제조,,,
2463,일학습병행자격,L3,화장품제조,,,
2464,일학습병행자격,L3,가죽·모피생산,,,
2465,일학습병행자격,L5,전기기기설계,,,
2466,일학습병행자격,L4,반도체재료개발,,,
2467,일학습병행자격,L4,반도체설계,아날로그설계,,
2468,일학습병행자격,L4,반도체설계,디지털설계,,
2469,과정평가형자격,기사,프레스금형기사,,,
2470,과정평가형자격,기사,신재생에너지발전설비산업기사,태양광,,
2471,과정평가형자격,기사,자기비파괴검사산업기사,,,
2472,과정평가형자격,기사,침투비파괴검사산업기사,,,
2473,과정평가형자격,기사,산림산업기사,,,
2474,과정평가형자격,기사,방사선비파괴검사산업기사,,,
2475,국가기술자격,기능사,바이오공정기능사,,,
2476,국가기술자격,기능사,봉제기능사,,,
2477,일학습병행자격,L5,섬유품질경영관리,,,
2478,과정평가형자격,기능사,화약취급기능사,,,
2479,과정평가형자격,기사,제빵산업기사,,,
2480,일학습병행자격,L3,가죽·모피생산,,,
2481,일학습병행자격,L5,전기기기설계,,,
2482,일학습병행자격,L2,자동제어기기제작,,,
2483,일학습병행자격,L5,전기철도시공,,,
2484,과정평가형자격,기사,제과산업기사,,,
2485,과정평가형자격,기사,초음파비파괴검사산업기사,,,
2486,일학습병행자격,L2,전기철도신호시공,,,
2487,일학습병행자격,L2,전자기기생산,,,
2488,일학습병행자격,L2,전자기기서비스,,,
2489,일학습병행자격,L4,전자기기소프트웨어개발,,,
2490,일학습병행자격,L3,반도체제조운영,,,
2491,일학습병행자격,L4,디스플레이개발,,,
2492,일학습병행자격,L3,디스플레이생산,,,
2493,일학습병행자격,L3,비파괴검사관리,,,
2494,일학습병행자격,L3,한우사육,,,
2495,일학습병행자격,L6,임베디드SW개발,,,
2496,과정평가형자격,기사,3D프린터개발산업기사,,,
2497,과정평가형자격,기능사,떡제조기능사,,,
2498,과정평가형자격,기사,정보보안산업기사,,,
2499,일학습병행자격,L4,여행상품상담,,,
2500,과정평가형자격,기능사,타워크레인설치·해체기능사,,,
2501,일학습병행자격,L5,선박기본설계,,,
2502,일학습병행자격,L3,연삭가공,,,
2503,과정평가형자격,기사,산업안전기사,,,
2504,과정평가형자격,기사,자동차정비기사,,,
2505,국가기술자격,기사,화훼장식산업기사,,,
2506,일학습병행자격,L3,피부관리,,,
2507,일학습병행자격,L5,피부관리,,,
2508,일학습병행자격,L5,컨벤션기획,,,
2509,과정평가형자격,기사,광산보안기사,,,
2510,과정평가형자격,기능사,공간정보융합기능사,,,
2511,과정평가형자격,기사,화약류관리산업기사,,,
2512,과정평가형자격,기사,화약류관리기사,,,
2513,일학습병행자격,L3,철강재시공,,,
2514,일학습병행자격,L2,토공·포장,,,
2515,일학습병행자격,L3,건축설비,,,
2516,일학습병행자격,L2,선반가공,,,
2517,일학습병행자격,L3,축산식품가공,,,
2518,일학습병행자격,L3,산업환경보건,,,
2519,일학습병행자격,L5,농촌체험,,,
2520,일학습병행자격,L3,버섯재배,,,
2521,일학습병행자격,L3,수도작재배,,,
2522,일학습병행자격,L5,반도체장비개발,기구설계,,
2523,일학습병행자격,L5,반도체장비개발,전장설계,,
2524,일학습병행자격,L5,반도체장비개발,SW개발,,
2525,일학습병행자격,L5,SW테스트,,,
2526,일학습병행자격,L3,유선통신운용,,,
2527,과정평가형자격,기사,컬러리스트기사,,,
2528,과정평가형자격,기사,화공기사,,,
2529,과정평가형자격,기사,건축목공산업기사,,,
2530,과정평가형자격,기사,자동차정비산업기사,,,
2531,과정평가형자격,기사,항공산업기사,,,
2532,과정평가형자격,기사,지적산업기사,,,
2533,과정평가형자격,기사,에너지관리산업기사,,,
