고유 번호,자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
1270,W,일학습병행자격,L2,정보통신선로시공,,,20V1,,
1271,W,일학습병행자격,L3,무선통신시공,,,20V1,,
1272,W,일학습병행자격,L4,무선통신설계,,,20V1,,
1273,W,일학습병행자격,L4,구내방송통신설계,,,20V1,,
1274,W,일학습병행자격,L2,통신기기운용,,,20V1,,
1275,W,일학습병행자격,L3,유선통신운용,,,20V1,,
1276,W,일학습병행자격,L3,무선통신운용,,,20V1,,
1277,W,일학습병행자격,L5,방송시스템관리,,,20V1,,
1278,W,일학습병행자격,L2,수산식품가공,,,20V1,,
1279,W,일학습병행자격,L3,수산식품가공,,,20V1,,
1280,W,일학습병행자격,L2,축산식품가공,,,20V1,,
1281,W,일학습병행자격,L3,축산식품가공,,,20V1,,
1282,W,일학습병행자격,L3,유가공,,,20V1,,
1283,W,일학습병행자격,L3,건강기능식품가공,,,20V1,,
1284,W,일학습병행자격,L2,김치류제조가공,,,20V1,,
1285,W,일학습병행자격,L2,면류제조,,,20V1,,
1286,W,일학습병행자격,L2,음료제조가공,,,20V1,,
1287,W,일학습병행자격,L3,주류제조가공,,,20V1,,
1288,W,일학습병행자격,L5,식품가공연구개발,,,20V1,,
1289,W,일학습병행자격,L4,식품품질관리,,,20V1,,
1290,W,일학습병행자격,L3,수산식품저장·유통,,,20V1,,
1291,W,일학습병행자격,L3,농산식품저장·유통,,,20V1,,
1292,W,일학습병행자격,L3,축산식품저장·유통,,,20V1,,
1293,W,일학습병행자격,L2,제과,,,20V1,,
1294,W,일학습병행자격,L2,제빵,,,20V1,,
1295,W,일학습병행자격,L2,떡제조,,,20V1,,
1296,W,일학습병행자격,L5,출판콘텐츠연출가,,,20V1,,
1297,W,일학습병행자격,L3,편집디자이너,,,20V1,,
1298,W,일학습병행자격,L5,출판에디터,,,20V1,,
1299,W,일학습병행자격,L2,평판인쇄,,,20V1,,
1300,W,일학습병행자격,L4,프리프레스,,,20V1,,
1301,W,일학습병행자격,L3,해양관측측량,,,ver2.0,,
1302,W,일학습병행자격,L5,해양관측측량,,,ver2.0,,
1303,W,일학습병행자격,L5,해양생태분석,,,ver2.0,,
1304,W,일학습병행자격,L3,해양환경보전관리,,,ver2.0,,
1305,W,일학습병행자격,L5,해양환경보전관리,,,ver2.0,,
1306,W,일학습병행자격,L5,해양환경평가관리,,,ver2.0,,
1307,W,일학습병행자격,L3,해양플랜트설치·운용관리,,,ver2.0,,
1308,W,일학습병행자격,L5,해양플랜트설치·운용관리,,,ver2.0,,
1309,W,일학습병행자격,L5,해양자원탐사개발관리,,,ver2.0,,
1310,W,일학습병행자격,L2,전산응용기계설계,,,ver2.0,,
1311,W,일학습병행자격,L3,기계요소설계,,,ver2.0,,
1312,W,일학습병행자격,L4,구조해석설계,,,ver2.0,,
1313,W,일학습병행자격,L2,선반가공,,,ver2.0,,
1314,W,일학습병행자격,L2,밀링가공,,,ver2.0,,
1315,W,일학습병행자격,L3,CNC선반가공,,,ver2.0,,
1316,W,일학습병행자격,L3,와이어방전가공,,,ver2.0,,
1317,W,일학습병행자격,L4,형조방전가공,,,ver2.0,,
1318,W,일학습병행자격,L3,레이저가공,,,ver2.0,,
1319,W,일학습병행자격,L3,워터젯가공,,,ver2.0,,
1320,W,일학습병행자격,L4,플라즈마가공,,,ver2.0,,
1321,W,일학습병행자격,L2,기계요소조립,,,ver2.0,,
1322,W,일학습병행자격,L3,기계장치제어,,,ver2.0,,
1323,W,일학습병행자격,L4,기계생산관리,,,ver2.0,,
1324,W,일학습병행자격,L5,기계생산관리,,,ver2.0,,
1325,W,일학습병행자격,L4,기계품질경영,,,ver2.0,,
1326,W,일학습병행자격,L3,동력기계설치·정비,,,ver2.0,,
1327,W,일학습병행자격,L4,동력기계설치·정비,,,ver2.0,,
1328,W,일학습병행자격,L3,생산기계설치·정비,,,ver2.0,,
1329,W,일학습병행자격,L4,생산기계설치·정비,,,ver2.0,,
1330,W,일학습병행자격,L3,승강기설치,,,ver2.0,,
1331,W,일학습병행자격,L2,냉동공조설치,,,ver2.0,,
1332,W,일학습병행자격,L3,냉동공조설계,,,ver2.0,,
1333,W,일학습병행자격,L5,반도체장비개발,,,ver1.0,,
1334,W,일학습병행자격,L5,자동제어기기설계,,,ver1.0,,
1335,W,일학습병행자격,L5,전기기기설계,,,ver1.0,,
1336,W,일학습병행자격,L3,염생산관리,,,ver1.0,,
1337,W,일학습병행자격,L3,젖소사육,,,ver1.0,,
1338,W,일학습병행자격,L3,종자유통,,,ver1.0,,
1339,W,일학습병행자격,L3,채소재배,,,ver1.0,,
1340,W,일학습병행자격,L3,한우사육,,,ver1.0,,
1341,W,일학습병행자격,L2,어촌체험관리,,,ver1.0,,
1342,W,일학습병행자격,L2,임산물생산관리,,,ver1.0,,
1343,W,일학습병행자격,L2,펄프·종이제조,,,ver1.0,,
1344,C,과정평가형자격,기사,기계설계기사,,,,,
1345,C,과정평가형자격,기사,기계조립산업기사,,,,,
1346,C,과정평가형자격,기사,컴퓨터응용가공산업기사,,,,,
1347,C,과정평가형자격,기사,농업기계산업기사,,,,,
1348,W,일학습병행자격,L2,수동용접,가스텅스텐아크용접,,ver2.0,,
1349,W,일학습병행자격,L2,수동용접,가스메탈아크용접,,ver2.0,,
1350,W,일학습병행자격,L4,수동용접,CO2용접,,ver2.0,,
1351,W,일학습병행자격,L4,수동용접,가스텅스텐아크용접,,ver2.0,,
1352,W,일학습병행자격,L5,무대영상,,,ver2.0,,
1353,W,일학습병행자격,L5,보존기술,,,ver2.0,,
1354,W,일학습병행자격,L3,기와문화재보수,,,ver2.0,,
1355,W,일학습병행자격,L3,온돌문화재보수,,,ver2.0,,
1356,W,일학습병행자격,L3,미장문화재보수,,,ver2.0,,
1357,W,일학습병행자격,L3,석조문화재보수,,,ver2.0,,
1358,W,일학습병행자격,L3,단청문화재보수,,,ver2.0,,
1359,W,일학습병행자격,L3,목조문화재보수,,,ver2.0,,
1360,W,일학습병행자격,L5,학예,,,ver2.0,,
1361,W,일학습병행자격,L3,시각디자인,,,ver2.0,,
1362,W,일학습병행자격,L5,시각디자인,,,ver2.0,,
1363,W,일학습병행자격,L3,제품디자인,,,ver2.0,,
1364,W,일학습병행자격,L5,제품디자인,,,ver2.0,,
1365,W,일학습병행자격,L3,환경디자인,,,ver2.0,,
1366,W,일학습병행자격,L5,환경디자인,,,ver2.0,,
1367,W,일학습병행자격,L3,디지털디자인,,,ver2.0,,
1368,W,일학습병행자격,L5,디지털디자인,,,ver2.0,,
1369,W,일학습병행자격,L3,산업환경전기·계측제어설비,,,ver1.0,,
1370,W,일학습병행자격,L5,씨앗생산,,,ver2.0,,
1371,W,일학습병행자격,L5,영양체생산,,,ver2.0,,
1372,W,일학습병행자격,L3,식물육종,,,ver2.0,,
1373,W,일학습병행자격,L5,식물육종,,,ver2.0,,
1374,W,일학습병행자격,L3,농업환경개선,,,ver2.0,,
1375,W,일학습병행자격,L5,농업환경개선,,,ver2.0,,
1376,W,일학습병행자격,L3,과수재배,,,ver2.0,,
1377,W,일학습병행자격,L3,화훼재배,,,ver2.0,,
1378,W,일학습병행자격,L3,채소재배,,,ver2.0,,
1379,W,일학습병행자격,L3,사료생산,,,ver2.0,,
1380,W,일학습병행자격,L5,사료생산,,,ver2.0,,
1381,W,일학습병행자격,L5,종축,,,ver2.0,,
1382,W,일학습병행자격,L4,동물약품제조,,,ver2.0,,
1383,W,일학습병행자격,L3,젖소사육,,,ver2.0,,
1384,W,일학습병행자격,L3,돼지사육,,,ver2.0,,
1385,W,일학습병행자격,L3,가금사육,,,ver2.0,,
1386,W,일학습병행자격,L3,한우사육,,,ver2.0,,
1387,W,일학습병행자격,L3,말사육,,,ver2.0,,
1388,W,일학습병행자격,L4,임산물생산관리,,,ver2.0,,
1389,W,일학습병행자격,L2,목재가공,,,ver2.0,,
1390,W,일학습병행자격,L4,목재가공,,,ver2.0,,
1391,W,일학습병행자격,L2,펄프·종이제조,,,ver2.0,,
1392,W,일학습병행자격,L4,펄프·종이제조,,,ver2.0,,
1393,W,일학습병행자격,L4,임업종묘,,,ver2.0,,
1394,W,일학습병행자격,L3,산림조성,,,ver2.0,,
1395,W,일학습병행자격,L5,산림조성,,,ver2.0,,
1396,W,일학습병행자격,L5,산림토목,,,ver2.0,,
1397,W,일학습병행자격,L5,산림보호,,,ver2.0,,
1398,W,일학습병행자격,L3,어로관리,,,ver2.0,,
1399,W,일학습병행자격,L5,어로관리,,,ver2.0,,
1400,W,일학습병행자격,L3,수산양식,,,ver2.0,,
1401,W,일학습병행자격,L5,수산양식,,,ver2.0,,
1402,W,일학습병행자격,L3,반도체제조운영,,,ver2.0,,
1403,W,일학습병행자격,L3,영업,,,ver2.0,,
1404,W,일학습병행자격,L5,상업용건물관리,,,ver2.0,,
1405,W,일학습병행자격,L3,매장판매,,,ver2.0,,
1406,W,일학습병행자격,L3,보안경비,,,ver2.0,,
1407,W,일학습병행자격,L3,특수인쇄,,,20V1,,
1408,W,일학습병행자격,L3,칠공예,,,20V1,,
1409,W,일학습병행자격,L3,도자공예,,,20V1,,
1410,W,일학습병행자격,L3,섬유공예,,,20V1,,
1411,W,일학습병행자격,L3,가구제작,,,20V1,,
1412,W,일학습병행자격,L3,보석감정,,,20V1,,
1413,W,일학습병행자격,L3,귀금속가공,,,20V1,,
1414,W,일학습병행자격,L5,소음진동관리,,,20V1,,
1415,W,일학습병행자격,L5,기후대기관리,,,20V1,,
1416,W,일학습병행자격,L5,수질관리,,,20V1,,
1417,W,일학습병행자격,L4,정수장운영관리,,,20V1,,
1418,W,일학습병행자격,L3,산업환경보건,,,20V1,,
1419,W,일학습병행자격,L3,생태복원관리,,,20V1,,
1420,W,일학습병행자격,L5,생태복원관리,,,20V1,,
1421,W,일학습병행자격,L4,환경시설관리,,,20V1,,
1422,W,일학습병행자격,L5,환경영향평가,,,20V1,,
1423,W,일학습병행자격,L3,광산조사·탐사,,,20V1,,
1424,W,일학습병행자격,L5,광산조사·탐사,,,20V1,,
1425,W,일학습병행자격,L3,광물·석유자원개발,,,20V1,,
1426,W,일학습병행자격,L5,광물·석유자원개발,,,20V1,,
1427,W,일학습병행자격,L3,광산환경관리,,,20V1,,
1428,W,일학습병행자격,L5,광산환경관리,,,20V1,,
1429,W,일학습병행자격,L3,광산보안·화약류관리,,,20V1,,
1430,W,일학습병행자격,L5,광산보안·화약류관리,,,20V1,,
1431,W,일학습병행자격,L3,태양광에너지생산기술,,,20V1,,
1432,W,일학습병행자격,L5,태양광에너지생산기술,,,20V1,,
1433,W,일학습병행자격,L5,태양열에너지생산기술,,,20V1,,
1434,W,일학습병행자격,L5,연료전지에너지생산기술,,,20V1,,
1435,W,일학습병행자격,L5,바이오에너지생산기술,,,20V1,,
1436,W,일학습병행자격,L5,해양에너지생산기술,,,20V1,,
1437,W,일학습병행자격,L5,풍력에너지생산기술,,,20V1,,
1438,W,일학습병행자격,L5,폐자원에너지생산기술,,,20V1,,
1439,W,일학습병행자격,L3,산업안전관리,,,20V1,,
1440,W,일학습병행자격,L3,산업보건관리,,,20V1,,
1441,W,일학습병행자격,L3,비파괴검사관리,,,20V1,,
1442,W,일학습병행자격,L3,수도작재배,,,20V1,,
1443,W,일학습병행자격,L5,전기설계,,,ver1.0,,
1444,W,일학습병행자격,L5,전기설비시공,,,ver1.0,,
1445,W,일학습병행자격,L5,전력계통설계,,,ver1.0,,
1446,W,일학습병행자격,L5,전자기기기구개발,,,ver1.0,,
1447,W,일학습병행자격,L5,전자기기기획,,,ver1.0,,
1448,W,일학습병행자격,L5,전자기기소프트웨어개발,시스템,,ver1.0,,
1449,W,일학습병행자격,L5,전자기기하드웨어개발,,,ver1.0,,
1450,W,일학습병행자격,L4,디스플레이개발,,,ver1.0,,
1451,W,일학습병행자격,L4,디스플레이생산,,,ver1.0,,
1452,W,일학습병행자격,L4,반도체설계,,,ver1.0,,
1453,W,일학습병행자격,L4,전자기기생산,,,ver1.0,,
1454,W,일학습병행자격,L4,전자기기소프트웨어개발,시스템,,ver1.0,,
1455,W,일학습병행자격,L3,디스플레이생산,,,ver1.0,,
1456,W,일학습병행자격,L3,반도체설계,,,ver1.0,,
1457,W,일학습병행자격,L3,반도체제조운영,,,ver1.0,,
1458,W,일학습병행자격,L3,자동제어기기제작,,,ver1.0,,
1459,W,일학습병행자격,L3,전기설계,,,ver1.0,,
1460,W,일학습병행자격,L3,전기시공,,,ver1.0,,
1461,W,일학습병행자격,L3,전기철도신호시공,,,ver1.0,,
1462,W,일학습병행자격,L3,전자기기하드웨어개발,,,ver1.0,,
1463,W,일학습병행자격,L2,자동제어기기제작,,,ver1.0,,
1464,W,일학습병행자격,L2,전기철도신호시공,,,ver1.0,,
1465,W,일학습병행자격,L2,전자기기서비스,,,ver1.0,,
1466,W,일학습병행자격,L2,전자기기소프트웨어개발,,,ver1.0,,
1467,W,일학습병행자격,L2,전자기기제작,,,ver1.0,,
1468,W,일학습병행자격,L5,방송기술운용,,,ver1.0,,
1469,W,일학습병행자격,L5,SW분석설계,,,ver1.0,,
1470,W,일학습병행자격,L4,무선통신시공,,,ver1.0,,
1471,W,일학습병행자격,L4,방송기술운용,,,ver1.0,,
1472,W,일학습병행자격,L4,방송제작운용,,,ver1.0,,
1473,W,일학습병행자격,L4,유선통신시공,,,ver1.0,,
1474,W,일학습병행자격,L4,임베디드SW개발,,,ver1.0,,
1475,W,일학습병행자격,L4,SW개발,,,ver1.0,,
1476,W,일학습병행자격,L3,무선통신시공,,,ver1.0,,
1477,W,일학습병행자격,L3,무선통신운용,,,ver1.0,,
1478,W,일학습병행자격,L3,이동식크레인정비,,,ver1.0,,
1479,W,일학습병행자격,L3,지게차정비,,,ver1.0,,
1480,W,일학습병행자격,L3,해양측량관측,,,ver1.0,,
1481,W,일학습병행자격,L3,해양환경보전관리,,,ver1.0,,
1482,W,일학습병행자격,L2,강구조시공,,,ver1.0,,
1483,W,일학습병행자격,L2,건축도장시공,,,ver1.0,,
1484,W,일학습병행자격,L2,건축설비시공,,,ver1.0,,
1485,W,일학습병행자격,L2,구조물해체,,,ver1.0,,
1486,W,일학습병행자격,L2,궤도시공,,,ver1.0,,
1487,W,일학습병행자격,L2,단열시공,,,ver1.0,,
1488,W,일학습병행자격,L2,목공·수장시공,,,ver1.0,,
1489,W,일학습병행자격,L2,미장·방수타일시공,,,ver1.0,,
1490,W,일학습병행자격,L2,산업용크레인조종,,,ver1.0,,
1491,W,일학습병행자격,L2,상하수도시공,,,ver1.0,,
1492,W,일학습병행자격,L2,수중구조물및준설,,,ver1.0,,
1493,W,일학습병행자격,L2,조경,,,ver1.0,,
1494,W,일학습병행자격,L2,지게차조종,,,ver1.0,,
1495,W,일학습병행자격,L2,창호시공,,,ver1.0,,
1496,W,일학습병행자격,L2,천공기조종,,,ver1.0,,
1497,W,일학습병행자격,L2,철강재시공,,,ver1.0,,
1498,W,일학습병행자격,L2,콘크리트공기계조종,,,ver1.0,,
1499,W,일학습병행자격,L2,토공·포장,,,ver1.0,,
1500,W,일학습병행자격,L2,토공장비조종,,,ver1.0,,
1501,W,일학습병행자격,L6,기계가공마스터,,,ver1.0,,
1502,W,일학습병행자격,L5,기계생산관리,,,ver1.0,,
1503,W,일학습병행자격,L4,수동용접,가스메탈아크용접,,ver2.0,,
1504,W,일학습병행자격,L2,자동용접,서브머지드아크용접,,ver2.0,,
1505,W,일학습병행자격,L2,자동용접,로봇용접,,ver2.0,,
1506,W,일학습병행자격,L4,자동용접,서브머지드아크용접,,ver2.0,,
1507,W,일학습병행자격,L4,자동용접,로봇용접,,ver2.0,,
1508,W,일학습병행자격,L4,세라믹제조,,,ver2.0,,
1509,W,일학습병행자격,L2,세라믹제조,,,ver2.0,,
1510,W,일학습병행자격,L2,유리재료제조,,,ver2.0,,
1511,W,일학습병행자격,L4,유리재료제조,,,ver2.0,,
1512,W,일학습병행자격,L2,탄소제품제조,,,ver2.0,,
1513,W,일학습병행자격,L4,탄소제품제조,,,ver2.0,,
1514,W,일학습병행자격,L5,수산자원관리,,,ver2.0,,
1515,W,일학습병행자격,L5,기계품질경영,,,ver2.0,,
1516,W,일학습병행자격,L3,승강기유지관리,,,ver2.0,,
1517,W,일학습병행자격,L4,승강기설치·유지관리,,,ver1.0,,
1518,W,일학습병행자격,L3,공연무대의상,,,ver2.0,,
1519,W,일학습병행자격,L5,건축설비,,,ver2.0,,
1520,W,일학습병행자격,L2,조경,,,ver2.0,,
1521,W,일학습병행자격,L2,토공장비조종,,,ver2.0,,
1522,W,일학습병행자격,L3,주얼리캐드원형,,,ver2.0,,
1523,W,일학습병행자격,L5,소음진동관리,,,ver2.0,,
1524,W,일학습병행자격,L3,산업환경보건,,,ver2.0,,
1525,W,일학습병행자격,L5,환경컨설턴트,,,ver2.0,,
1526,W,일학습병행자격,L3,기업교육,,,ver2.0,,
1527,W,일학습병행자격,L5,이러닝콘텐츠개발,,,ver2.0,,
1528,W,일학습병행자격,L2,자동차차체정비,,,ver1.0,,
1529,W,일학습병행자격,L5,소방공사관리,,,ver2.0,,
1530,W,일학습병행자격,L5,의료기관의료기기안전관리,,,ver2.0,,
1531,W,일학습병행자격,L5,금속재료설계,,,ver1.0,,
1532,W,일학습병행자격,L3,철강재시공,,,ver2.0,,
1533,W,일학습병행자격,L5,건축설계,,,ver2.0,,
1534,W,일학습병행자격,L2,단열시공,,,ver2.0,,
1535,W,일학습병행자격,L2,열간압연,,,ver2.0,,
1536,W,일학습병행자격,L2,비철금속습식제련,,,ver2.0,,
1537,W,일학습병행자격,L2,열처리,,,ver2.0,,
1538,W,일학습병행자격,L5,냉동공조운영관리,,,ver2.0,,
1539,W,일학습병행자격,L4,선박선체건조,,,ver2.0,,
1540,W,일학습병행자격,L5,항공기부품제작,,,ver2.0,,
1541,W,일학습병행자격,L3,스포츠선수관리,,,ver2.0,,
1542,W,일학습병행자격,L4,식품품질관리,,,ver2.0,,
1543,W,일학습병행자격,L3,카지노딜러,,,ver2.0,,
1544,W,일학습병행자격,L3,버섯재배,,,20V1,,
1545,W,일학습병행자격,L5,농촌체험,,,20V1,,
1546,W,일학습병행자격,L3,종자유통,,,20V1,,
1547,W,일학습병행자격,L5,종자유통,,,20V1,,
1548,W,일학습병행자격,L3,씨앗생산,,,20V1,,
1549,W,일학습병행자격,L5,씨앗생산,,,20V1,,
1550,W,일학습병행자격,L3,식물육종,,,20V1,,
1551,W,일학습병행자격,L5,식물육종,,,20V1,,
1552,W,일학습병행자격,L3,가금사육,,,20V1,,
1553,W,일학습병행자격,L3,한우사육,,,20V1,,
1554,W,일학습병행자격,L3,말사육,,,20V1,,
1555,W,일학습병행자격,L2,펄프·종이제조,,,20V1,,
1556,W,일학습병행자격,L6,디지털디자인디렉터,,,20V1,,
1557,W,일학습병행자격,L6,기계시스템설계,,,20V1,,
1558,W,일학습병행자격,L6,기계설비제어,,,20V1,,
1559,W,일학습병행자격,L6,SW아키텍트,,,20V1,,
1560,W,일학습병행자격,L6,임베디드SW개발,,,20V1,,
1561,W,일학습병행자격,L6,IT프로젝트관리,,,20V1,,
1562,W,일학습병행자격,L6,스마트팩토리시스템관리,,,20V1,,
1563,W,일학습병행자격,L4,청소년상담복지,,,ver1.0,,
1564,S,국가전문자격,기술지도사,기술지도사,정보기술관리,,,,
1565,W,일학습병행자격,L2,3D프린터운용,,,22V1,,
1566,W,일학습병행자격,L5,가상훈련콘텐츠SW개발,,,22V1,,
1567,W,일학습병행자격,L5,블록체인서비스개발,,,22V1,,
